takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set
FALSE,FALSE,non-alternating,70,70,Bob growled the woman an order,Bob growled an order to the woman,indef,3,shortDefinite,4239,78
FALSE,FALSE,non-alternating,70,70,Linda growled a woman an order,Linda growled an order to a woman,indef,3,shortIndefinite,4240,28
FALSE,FALSE,non-alternating,70,70,Maria growled the man wearing the hat a complaint,Maria growled a complaint to the man wearing the hat,indef,4,longDefinite,4241,79
FALSE,FALSE,non-alternating,70,70,Bob growled a man who was from work a complaint,Bob growled a complaint to a man who was from work,indef,4,longIndefinite,4242,30
FALSE,FALSE,non-alternating,70,70,Alice growled him a complaint,Alice growled a complaint to him,indef,4,pronoun,4243,80
FALSE,FALSE,non-alternating,70,70,Linda growled the woman a complaint,Linda growled a complaint to the woman,indef,4,shortDefinite,4244,31
FALSE,FALSE,non-alternating,70,70,Maria growled a man a complaint,Maria growled a complaint to a man,indef,4,shortIndefinite,4245,81
FALSE,FALSE,non-alternating,70,70,Juan growled the man from work something,Juan growled something to the man from work,something,5,longDefinite,4246,32
FALSE,FALSE,non-alternating,70,70,Linda growled a woman who was wearing a hat something,Linda growled something to a woman who was wearing a hat,something,5,longIndefinite,4247,83
FALSE,FALSE,non-alternating,70,70,Juan growled her something,Juan growled something to her,something,5,pronoun,4248,33
FALSE,FALSE,non-alternating,70,70,Bob growled the woman something,Bob growled something to the woman,something,5,shortDefinite,4249,84
FALSE,FALSE,non-alternating,70,70,Linda growled a woman something,Linda growled something to a woman,something,5,shortIndefinite,4250,35
FALSE,TRUE,non-alternating,71,71,Alice furnished the team from work the supplies,Alice furnished the supplies to the team from work,def,1,longDefinite,4251,85
FALSE,TRUE,non-alternating,71,71,Linda furnished a team from work the supplies,Linda furnished the supplies to a team from work,def,1,longIndefinite,4252,36
FALSE,TRUE,non-alternating,71,71,Michael furnished them the supplies,Michael furnished the supplies to them,def,1,pronoun,4253,86
FALSE,TRUE,non-alternating,71,71,Michael furnished the team the supplies,Michael furnished the supplies to the team,def,1,shortDefinite,4254,37
FALSE,TRUE,non-alternating,71,71,Linda furnished a team the supplies,Linda furnished the supplies to a team,def,1,shortIndefinite,4255,88
FALSE,TRUE,non-alternating,71,71,John furnished the team from work the news,John furnished the news to the team from work,def,2,longDefinite,4256,38
FALSE,TRUE,non-alternating,71,71,John furnished a team from work the news,John furnished the news to a team from work,def,2,longIndefinite,4257,89
FALSE,TRUE,non-alternating,71,71,Mary furnished them the news,Mary furnished the news to them,def,2,pronoun,4258,39
FALSE,TRUE,non-alternating,71,71,Linda furnished the team the news,Linda furnished the news to the team,def,2,shortDefinite,4259,90
FALSE,TRUE,non-alternating,71,71,Mary furnished a team the news,Mary furnished the news to a team,def,2,shortIndefinite,4260,41
FALSE,TRUE,non-alternating,71,71,Mary furnished the team from work some support,Mary furnished some support to the team from work,indef,3,longDefinite,4261,91
FALSE,TRUE,non-alternating,71,71,Maria furnished a team from work some support,Maria furnished some support to a team from work,indef,3,longIndefinite,4262,42
FALSE,TRUE,non-alternating,71,71,Linda furnished them some support,Linda furnished some support to them,indef,3,pronoun,4263,93
FALSE,TRUE,non-alternating,71,71,Alice furnished the team some support,Alice furnished some support to the team,indef,3,shortDefinite,4264,43
FALSE,TRUE,non-alternating,71,71,Linda furnished a team some support,Linda furnished some support to a team,indef,3,shortIndefinite,4265,94
FALSE,TRUE,non-alternating,71,71,Bob furnished the team from work some forms,Bob furnished some forms to the team from work,indef,4,longDefinite,4266,44
FALSE,TRUE,non-alternating,71,71,Mary furnished a team from work some forms,Mary furnished some forms to a team from work,indef,4,longIndefinite,4267,95
FALSE,TRUE,non-alternating,71,71,Alice furnished them some forms,Alice furnished some forms to them,indef,4,pronoun,4268,46
FALSE,TRUE,non-alternating,71,71,Alice furnished the team some forms,Alice furnished some forms to the team,indef,4,shortDefinite,4269,96
FALSE,TRUE,non-alternating,71,71,John furnished a team some forms,John furnished some forms to a team,indef,4,shortIndefinite,4270,47
FALSE,TRUE,non-alternating,71,71,Mary furnished the team from work something,Mary furnished something to the team from work,something,5,longDefinite,4271,98
FALSE,TRUE,non-alternating,71,71,Maria furnished a team from work something,Maria furnished something to a team from work,something,5,longIndefinite,4272,48
FALSE,TRUE,non-alternating,71,71,Mary furnished them something,Mary furnished something to them,something,5,pronoun,4273,99
FALSE,TRUE,non-alternating,71,71,Maria furnished the team something,Maria furnished something to the team,something,5,shortDefinite,4274,49
FALSE,TRUE,non-alternating,71,71,Alice furnished a team something,Alice furnished something to a team,something,5,shortIndefinite,4275,0
FALSE,FALSE,non-alternating,72,72,Mary hissed the man wearing the hat the response,Mary hissed the response to the man wearing the hat,def,1,longDefinite,4276,51
FALSE,FALSE,non-alternating,72,72,Maria hissed a woman who was from work the response,Maria hissed the response to a woman who was from work,def,1,longIndefinite,4277,1
FALSE,FALSE,non-alternating,72,72,Bob hissed her the response,Bob hissed the response to her,def,1,pronoun,4278,52
FALSE,FALSE,non-alternating,72,72,Michael hissed the man the response,Michael hissed the response to the man,def,1,shortDefinite,4279,2
FALSE,FALSE,non-alternating,72,72,Maria hissed a man the response,Maria hissed the response to a man,def,1,shortIndefinite,4280,53
FALSE,FALSE,non-alternating,72,72,Juan hissed the man wearing the hat the reply,Juan hissed the reply to the man wearing the hat,def,2,longDefinite,4281,4
FALSE,FALSE,non-alternating,72,72,Michael hissed a woman who was from work the reply,Michael hissed the reply to a woman who was from work,def,2,longIndefinite,4282,54
FALSE,FALSE,non-alternating,72,72,Bob hissed her the reply,Bob hissed the reply to her,def,2,pronoun,4283,5
FALSE,FALSE,non-alternating,72,72,Maria hissed the man the reply,Maria hissed the reply to the man,def,2,shortDefinite,4284,56
FALSE,FALSE,non-alternating,72,72,John hissed a woman the reply,John hissed the reply to a woman,def,2,shortIndefinite,4285,6
FALSE,FALSE,non-alternating,72,72,John hissed the man who was wearing the hat an order,John hissed an order to the man who was wearing the hat,indef,3,longDefinite,4286,57
FALSE,FALSE,non-alternating,72,72,Alice hissed a woman wearing a hat an order,Alice hissed an order to a woman wearing a hat,indef,3,longIndefinite,4287,7
FALSE,FALSE,non-alternating,72,72,Juan hissed her an order,Juan hissed an order to her,indef,3,pronoun,4288,58
FALSE,FALSE,non-alternating,72,72,Bob hissed the man an order,Bob hissed an order to the man,indef,3,shortDefinite,4289,9
FALSE,FALSE,non-alternating,72,72,John hissed a woman an order,John hissed an order to a woman,indef,3,shortIndefinite,4290,59
FALSE,FALSE,non-alternating,72,72,Juan hissed the man who was wearing the hat a complaint,Juan hissed a complaint to the man who was wearing the hat,indef,4,longDefinite,4291,10
FALSE,FALSE,non-alternating,72,72,Maria hissed a woman wearing a hat a complaint,Maria hissed a complaint to a woman wearing a hat,indef,4,longIndefinite,4292,61
FALSE,FALSE,non-alternating,72,72,Maria hissed him a complaint,Maria hissed a complaint to him,indef,4,pronoun,4293,11
FALSE,FALSE,non-alternating,72,72,Bob hissed the woman a complaint,Bob hissed a complaint to the woman,indef,4,shortDefinite,4294,62
FALSE,FALSE,non-alternating,72,72,Bob hissed a woman a complaint,Bob hissed a complaint to a woman,indef,4,shortIndefinite,4295,12
FALSE,FALSE,non-alternating,72,72,Bob hissed the man from work something,Bob hissed something to the man from work,something,5,longDefinite,4296,63
FALSE,FALSE,non-alternating,72,72,John hissed a woman wearing a hat something,John hissed something to a woman wearing a hat,something,5,longIndefinite,4297,14
FALSE,FALSE,non-alternating,72,72,Maria hissed him something,Maria hissed something to him,something,5,pronoun,4298,64
FALSE,FALSE,non-alternating,72,72,Mary hissed the woman something,Mary hissed something to the woman,something,5,shortDefinite,4299,15
FALSE,FALSE,non-alternating,72,72,Mary hissed a man something,Mary hissed something to a man,something,5,shortIndefinite,4300,66
FALSE,FALSE,non-alternating,73,73,Juan howled the woman who was from work the song,Juan howled the song to the woman who was from work,def,1,longDefinite,4301,16
FALSE,FALSE,non-alternating,73,73,Mary howled a man from work the song,Mary howled the song to a man from work,def,1,longIndefinite,4302,67
FALSE,FALSE,non-alternating,73,73,Linda howled him the song,Linda howled the song to him,def,1,pronoun,4303,17
FALSE,FALSE,non-alternating,73,73,John howled the woman the song,John howled the song to the woman,def,1,shortDefinite,4304,68
FALSE,FALSE,non-alternating,73,73,Juan howled a man the song,Juan howled the song to a man,def,1,shortIndefinite,4305,19
FALSE,FALSE,non-alternating,73,73,Maria howled the man who was wearing the hat the lament,Maria howled the lament to the man who was wearing the hat,def,2,longDefinite,4306,69
FALSE,FALSE,non-alternating,73,73,Bob howled a man who was wearing a hat the lament,Bob howled the lament to a man who was wearing a hat,def,2,longIndefinite,4307,20
FALSE,FALSE,non-alternating,73,73,Linda howled him the lament,Linda howled the lament to him,def,2,pronoun,4308,70
FALSE,FALSE,non-alternating,73,73,Alice howled the woman the lament,Alice howled the lament to the woman,def,2,shortDefinite,4309,21
FALSE,FALSE,non-alternating,73,73,Linda howled a woman the lament,Linda howled the lament to a woman,def,2,shortIndefinite,4310,72
FALSE,FALSE,non-alternating,73,73,Bob howled the woman who was wearing the hat a complaint,Bob howled a complaint to the woman who was wearing the hat,indef,3,longDefinite,4311,22
FALSE,FALSE,non-alternating,73,73,Alice howled a woman from work a complaint,Alice howled a complaint to a woman from work,indef,3,longIndefinite,4312,73
FALSE,FALSE,non-alternating,73,73,Maria howled him a complaint,Maria howled a complaint to him,indef,3,pronoun,4313,24
FALSE,FALSE,non-alternating,73,73,Linda howled the woman a complaint,Linda howled a complaint to the woman,indef,3,shortDefinite,4314,74
FALSE,FALSE,non-alternating,73,73,Michael howled a man a complaint,Michael howled a complaint to a man,indef,3,shortIndefinite,4315,25
FALSE,FALSE,non-alternating,73,73,John howled the man who was wearing the hat a name,John howled a name to the man who was wearing the hat,indef,4,longDefinite,4316,75
FALSE,FALSE,non-alternating,73,73,Mary howled a woman wearing a hat a name,Mary howled a name to a woman wearing a hat,indef,4,longIndefinite,4317,26
FALSE,FALSE,non-alternating,73,73,John howled her a name,John howled a name to her,indef,4,pronoun,4318,77
FALSE,FALSE,non-alternating,73,73,Maria howled the woman a name,Maria howled a name to the woman,indef,4,shortDefinite,4319,27
FALSE,FALSE,non-alternating,73,73,Mary howled a man a name,Mary howled a name to a man,indef,4,shortIndefinite,4320,78
FALSE,FALSE,non-alternating,73,73,Michael howled the woman who was wearing the hat something,Michael howled something to the woman who was wearing the hat,something,5,longDefinite,4321,29
FALSE,FALSE,non-alternating,73,73,Maria howled a woman from work something,Maria howled something to a woman from work,something,5,longIndefinite,4322,79
FALSE,FALSE,non-alternating,73,73,Alice howled him something,Alice howled something to him,something,5,pronoun,4323,30
FALSE,FALSE,non-alternating,73,73,Juan howled the woman something,Juan howled something to the woman,something,5,shortDefinite,4324,80
FALSE,FALSE,non-alternating,73,73,Alice howled a woman something,Alice howled something to a woman,something,5,shortIndefinite,4325,31
FALSE,FALSE,non-alternating,74,74,Linda wailed the man wearing the hat the song,Linda wailed the song to the man wearing the hat,def,1,longDefinite,4326,82
FALSE,FALSE,non-alternating,74,74,Mary wailed a woman from work the song,Mary wailed the song to a woman from work,def,1,longIndefinite,4327,32
FALSE,FALSE,non-alternating,74,74,Mary wailed him the song,Mary wailed the song to him,def,1,pronoun,4328,83
FALSE,FALSE,non-alternating,74,74,Bob wailed the man the song,Bob wailed the song to the man,def,1,shortDefinite,4329,33
FALSE,FALSE,non-alternating,74,74,Mary wailed a man the song,Mary wailed the song to a man,def,1,shortIndefinite,4330,84
FALSE,FALSE,non-alternating,74,74,Bob wailed the man who was from work the name,Bob wailed the name to the man who was from work,def,2,longDefinite,4331,35
FALSE,FALSE,non-alternating,74,74,Alice wailed a woman wearing a hat the name,Alice wailed the name to a woman wearing a hat,def,2,longIndefinite,4332,85
FALSE,FALSE,non-alternating,74,74,Juan wailed her the name,Juan wailed the name to her,def,2,pronoun,4333,36
FALSE,FALSE,non-alternating,74,74,Maria wailed the man the name,Maria wailed the name to the man,def,2,shortDefinite,4334,87
FALSE,FALSE,non-alternating,74,74,Juan wailed a man the name,Juan wailed the name to a man,def,2,shortIndefinite,4335,37
FALSE,FALSE,non-alternating,74,74,Alice wailed the woman wearing the hat a complaint,Alice wailed a complaint to the woman wearing the hat,indef,3,longDefinite,4336,88
FALSE,FALSE,non-alternating,74,74,Juan wailed a woman from work a complaint,Juan wailed a complaint to a woman from work,indef,3,longIndefinite,4337,38
FALSE,FALSE,non-alternating,74,74,Alice wailed him a complaint,Alice wailed a complaint to him,indef,3,pronoun,4338,89
FALSE,FALSE,non-alternating,74,74,Linda wailed the man a complaint,Linda wailed a complaint to the man,indef,3,shortDefinite,4339,40
FALSE,FALSE,non-alternating,74,74,John wailed a man a complaint,John wailed a complaint to a man,indef,3,shortIndefinite,4340,90
