takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set,DO_prob,PD_prob,ratio,BehavDOpreference,ngram_ratio,LSTM_ratio,GPT2_ratio,XLNet_ratio,GPT2_large_ratio,LSTM_ratio_new
FALSE,FALSE,non-alternating,60,60,John whined a woman something,John whined something to a woman,something,5,shortIndefinite,4000,80,-35.12131367926486,-19.663727508333977,-15.457586170930881,5.5,0.05180549621582031,-0.8036282062530518,-5.2701873779296875,10.337551355361938,-7.182073593139648,-0.15742039680480957
FALSE,FALSE,non-alternating,61,61,Maria denounced the woman who was wearing the hat the rules,Maria denounced the rules to the woman who was wearing the hat,def,1,longDefinite,4001,30,-46.13207223312929,-41.031959059881046,-5.100113173248246,9.833333333333334,-1.8114089965820312,0.8958263397216797,-5.173760771751404,9.238888561725616,-4.4714343547821045,-2.888666272163391
FALSE,FALSE,non-alternating,61,61,John denounced a woman who was from work the rules,John denounced the rules to a woman who was from work,def,1,longIndefinite,4002,81,-67.7072470029816,-52.77830454008654,-14.928942462895066,13.083333333333334,-2.109020233154297,0.036900997161865234,-7.041299879550934,2.6794105768203735,-5.319609880447388,-0.9287796020507812
FALSE,FALSE,non-alternating,61,61,Maria denounced him the rules,Maria denounced the rules to him,def,1,pronoun,4003,31,-44.78905970323831,-31.847950662486255,-12.941109040752053,24.333333333333332,1.6063079833984375,1.9655859470367432,-4.06276535987854,3.482357144355774,-0.9528855085372925,-0.2478266954421997
FALSE,FALSE,non-alternating,61,61,Mary denounced the woman the rules,Mary denounced the rules to the woman,def,1,shortDefinite,4004,82,-45.61935778800398,-38.39050943031907,-7.22884835768491,11.666666666666666,-0.27889251708984375,0.6128193140029907,-3.6347036361694336,1.7150068283081055,-3.373771071434021,-2.858551025390625
FALSE,FALSE,non-alternating,61,61,Linda denounced a woman the rules,Linda denounced the rules to a woman,def,1,shortIndefinite,4005,33,-55.27888767514378,-38.85239585675299,-16.426491818390787,14.5,-1.7329025268554688,-0.6397182941436768,-4.572332441806793,-0.9671120643615723,-5.28734815120697,-4.643447041511536
FALSE,FALSE,non-alternating,61,61,Linda denounced the woman from work the decision,Linda denounced the decision to the woman from work,def,2,longDefinite,4006,83,-65.81198760960251,-56.54677352309227,-9.265214086510241,32.642857142857146,-1.9330978393554688,0.3190920352935791,-3.078912854194641,-0.9491004943847656,-3.4548805952072144,-3.9856345653533936
FALSE,FALSE,non-alternating,61,61,Alice denounced a woman who was from work the decision,Alice denounced the decision to a woman who was from work,def,2,longIndefinite,4007,34,-65.80615527788177,-48.317297716625035,-17.488857561256737,23.384615384615383,-3.1226272583007812,-0.9984325170516968,-6.626668989658356,1.391370415687561,-4.675349116325378,-4.638292908668518
FALSE,FALSE,non-alternating,61,61,Alice denounced him the decision,Alice denounced the decision to him,def,2,pronoun,4008,84,-38.77102412097156,-30.65548228379339,-8.11554183717817,8.9,0.28796958923339844,3.6292611360549927,-1.5722986459732056,2.75050151348114,0.1502314805984497,0.8914905786514282
FALSE,FALSE,non-alternating,61,61,Maria denounced the man the decision,Maria denounced the decision to the man,def,2,shortDefinite,4009,35,-47.55386820342392,-39.55262408731505,-8.001244116108865,10.5,-0.357086181640625,2.6604162454605103,-3.269335150718689,9.126803576946259,-4.018171787261963,-1.007698655128479
FALSE,FALSE,non-alternating,61,61,Mary denounced a man the decision,Mary denounced the decision to a man,def,2,shortIndefinite,4010,86,-51.32495457213372,-34.83379536960274,-16.49115920253098,12.833333333333334,-2.3649330139160156,-1.0589314699172974,-4.452315926551819,6.463760614395142,-7.489430487155914,-8.186878323554993
FALSE,FALSE,non-alternating,61,61,Bob denounced the woman who was wearing the hat a law,Bob denounced a law to the woman who was wearing the hat,indef,3,longDefinite,4011,36,-50.980712577700615,-51.87474146671593,0.894028889015317,14.142857142857142,0.033092498779296875,-0.41993510723114014,-2.4438358545303345,7.944589853286743,4.17510199546814,-4.739176034927368
FALSE,FALSE,non-alternating,61,61,Mary denounced a man from work a law,Mary denounced a law to a man from work,indef,3,longIndefinite,4012,87,-59.88171590492129,-68.59028567001224,8.708569765090942,16.75,0.4919013977050781,5.329668998718262,-1.1477007865905762,3.156421184539795,-1.5150275230407715,0.8769500255584717
FALSE,FALSE,non-alternating,61,61,Alice denounced him a law,Alice denounced a law to him,indef,3,pronoun,4013,38,-44.04416675493121,-51.89865259826183,7.854485843330622,16.22222222222222,3.433887481689453,3.978351593017578,-2.5431509017944336,5.516927361488342,5.790331602096558,2.157596468925476
FALSE,FALSE,non-alternating,61,61,Michael denounced the woman a law,Michael denounced a law to the woman,indef,3,shortDefinite,4014,88,-45.70595040451735,-50.7437152210623,5.03776481654495,15.818181818181818,1.6104297637939453,0.9233725070953369,0.031072676181793213,6.073207139968872,3.048046290874481,1.31857168674469
FALSE,FALSE,non-alternating,61,61,Mary denounced a man a law,Mary denounced a law to a man,indef,3,shortIndefinite,4015,39,-45.385077921673656,-44.72734173759818,-0.6577361840754747,19.22222222222222,2.29644775390625,3.488070011138916,-2.118410110473633,11.132062524557114,1.3224773406982422,0.02040719985961914
FALSE,FALSE,non-alternating,61,61,Michael denounced the man who was from work a position,Michael denounced a position to the man who was from work,indef,4,longDefinite,4016,89,-67.17386753531173,-64.40615760814399,-2.7677099271677434,19.5,1.7305946350097656,4.019563794136047,-0.6077845692634583,0.7466170787811279,1.2216525673866272,3.662633538246155
FALSE,FALSE,non-alternating,61,61,Linda denounced a man from work a position,Linda denounced a position to a man from work,indef,4,longIndefinite,4017,40,-71.35946749011055,-65.31010331073776,-6.0493641793727875,13.6,0.3172950744628906,1.7250826358795166,-1.993795394897461,4.894633769989014,-2.3066794872283936,-1.863050937652588
FALSE,FALSE,non-alternating,61,61,Linda denounced him a position,Linda denounced a position to him,indef,4,pronoun,4018,91,-57.40882378257811,-54.981404521968216,-2.427419260609895,38.4,4.123783111572266,2.10890793800354,2.7880449295043945,7.865777850151062,4.154115915298462,-0.3358498811721802
FALSE,FALSE,non-alternating,61,61,Michael denounced the woman a position,Michael denounced a position to the woman,indef,4,shortDefinite,4019,41,-51.95262714009732,-52.79048740211874,0.8378602620214224,41.15384615384615,1.5706710815429688,1.1340975761413574,1.7107892632484436,4.058494210243225,0.8070911765098572,0.2165166139602661
FALSE,FALSE,non-alternating,61,61,Juan denounced a woman a position,Juan denounced a position to a woman,indef,4,shortIndefinite,4020,92,-52.88035434857011,-49.28781085461378,-3.5925434939563274,33.5,0.27855873107910156,-1.0644168853759766,0.5170516967773438,-0.9791343808174133,-1.1553950309753418,-3.15543794631958
FALSE,FALSE,non-alternating,61,61,Juan denounced the woman who was from work something,Juan denounced something to the woman who was from work,something,5,longDefinite,4021,43,-57.18995295185596,-54.25698082242161,-2.932972129434347,23.6,2.234954833984375,5.819428086280823,-0.7476991415023804,-3.4682323932647705,-1.0569766759872437,2.394637703895569
FALSE,FALSE,non-alternating,61,61,Linda denounced a man who was from work something,Linda denounced something to a man who was from work,something,5,longIndefinite,4022,93,-55.610083766747266,-55.05452848481946,-0.5555552819278091,23.666666666666668,0.8097496032714844,4.679171562194824,-0.23541074991226196,-0.9383125305175781,-2.9148025512695312,1.5127076506614685
FALSE,FALSE,non-alternating,61,61,Alice denounced him something,Alice denounced something to him,something,5,pronoun,4023,44,-39.5697821341455,-34.78329746820964,-4.786484665935859,20.214285714285715,4.2577056884765625,-0.4228701591491699,-0.5885024070739746,3.3956778049468994,-3.0291762351989746,1.254792332649231
FALSE,FALSE,non-alternating,61,61,Bob denounced the woman something,Bob denounced something to the woman,something,5,shortDefinite,4024,94,-44.27238669455983,-37.901618325617164,-6.370768368942663,21.714285714285715,2.080881118774414,0.406829833984375,0.12707853317260742,0.8248106241226196,-1.2129977941513062,-1.6334859132766724
FALSE,FALSE,non-alternating,61,61,John denounced a woman something,John denounced something to a woman,something,5,shortIndefinite,4025,45,-52.63203400187194,-41.78227624949068,-10.849757752381265,18.76923076923077,1.0522136688232422,1.8515822887420654,-1.6259303092956543,-0.4049036502838135,-4.534712314605713,-2.7793534994125366
FALSE,FALSE,non-alternating,62,62,Bob chanted the woman wearing the hat the song,Bob chanted the song to the woman wearing the hat,def,1,longDefinite,4026,96,-34.99795130826533,-29.896362853585742,-5.101588454679586,13.0,-1.1723289489746094,-2.213681221008301,-8.642407655715942,-1.2466087639331818,-7.049870848655701,-12.46544325351715
FALSE,FALSE,non-alternating,62,62,Alice chanted a man from work the song,Alice chanted the song to a man from work,def,1,longIndefinite,4027,46,-52.38249080022797,-29.76847002096474,-22.614020779263228,8.166666666666666,0.8238258361816406,-3.4408252239227295,-6.155425071716309,3.221458673477173,-4.995343208312988,-5.094892382621765
FALSE,FALSE,non-alternating,62,62,Alice chanted him the song,Alice chanted the song to him,def,1,pronoun,4028,97,-27.714866681955755,-20.91900903568603,-6.795857646269724,39.6,1.4044952392578125,-1.8359386920928955,-1.1894292831420898,2.0301960706710815,-1.8516743183135986,-3.7956591844558716
FALSE,FALSE,non-alternating,62,62,Mary chanted the man the song,Mary chanted the song to the man,def,1,shortDefinite,4029,47,-24.870147975627333,-22.630540323385503,-2.23960765224183,20.666666666666668,0.3171253204345703,-3.540459632873535,-3.308332681655884,4.3212056159973145,-4.570249438285828,-4.186012268066406
FALSE,FALSE,non-alternating,62,62,Mary chanted a woman the song,Mary chanted the song to a woman,def,1,shortIndefinite,4030,98,-36.767151640728116,-30.363155722850934,-6.403995917877182,24.5,0.309234619140625,-6.660284042358398,-2.3828532695770264,0.918372392654419,-1.870039463043213,-7.89471960067749
FALSE,FALSE,non-alternating,62,62,John chanted the woman from work the lyrics,John chanted the lyrics to the woman from work,def,2,longDefinite,4031,49,-59.59978380938992,-36.00257925875485,-23.59720455063507,6.769230769230769,-1.1531906127929688,-2.6460989713668823,-4.509284138679504,-2.401578426361084,-5.794129371643066,-6.000685930252075
FALSE,FALSE,non-alternating,62,62,Michael chanted a man who was from work the lyrics,Michael chanted the lyrics to a man who was from work,def,2,longIndefinite,4032,99,-67.48545254580677,-40.327765808440745,-27.15768673736602,11.272727272727273,-0.7553901672363281,-2.1069658994674683,-5.480757117271423,3.2709832191467285,-6.2587772607803345,-1.867284893989563
FALSE,FALSE,non-alternating,62,62,Bob chanted her the lyrics,Bob chanted the lyrics to her,def,2,pronoun,4033,50,-30.23453962872736,-21.625424412544817,-8.609115216182545,35.5,-0.8338756561279297,-5.097912549972534,-0.7171170711517334,6.484717607498169,-1.336168885231018,-7.5743502378463745
FALSE,FALSE,non-alternating,62,62,Michael chanted the woman the lyrics,Michael chanted the lyrics to the woman,def,2,shortDefinite,4034,1,-28.72840941674076,-26.69141249009408,-2.0369969266466796,22.5,-0.689361572265625,-2.6437939405441284,-2.411052942276001,-3.340011179447174,-3.4315913915634155,-4.94805908203125
FALSE,FALSE,non-alternating,62,62,John chanted a woman the lyrics,John chanted the lyrics to a woman,def,2,shortIndefinite,4035,51,-37.02827770356089,-23.953179988078773,-13.075097715482116,10.636363636363637,-0.1231231689453125,-7.691402912139893,-1.954291582107544,-3.1419248580932617,-3.8608564138412476,-6.399203300476074
FALSE,FALSE,non-alternating,62,62,John chanted the man wearing the hat a prayer,John chanted a prayer to the man wearing the hat,indef,3,longDefinite,4036,2,-29.833025802392513,-19.94443888461683,-9.888586917775683,10.0,-1.5504875183105469,-8.963066816329956,-10.155084073543549,-7.03878378868103,-6.994089245796204,-9.40556788444519
FALSE,FALSE,non-alternating,62,62,Mary chanted a man from work a prayer,Mary chanted a prayer to a man from work,indef,3,longIndefinite,4037,52,-44.04210643470287,-23.377225695177913,-20.66488073952496,16.384615384615383,0.15411376953125,-9.454085111618042,-4.643334627151489,-0.6926789283752441,-3.3096091747283936,-7.551862835884094
FALSE,FALSE,non-alternating,62,62,Michael chanted her a prayer,Michael chanted a prayer to her,indef,3,pronoun,4038,3,-15.843799344918807,-12.198147925315425,-3.6456514196033822,29.857142857142858,-1.8670692443847656,-5.064082860946655,-0.2783184051513672,9.507416486740112,1.4347476959228516,-6.348165988922119
FALSE,FALSE,non-alternating,62,62,Alice chanted the woman a prayer,Alice chanted a prayer to the woman,indef,3,shortDefinite,4039,54,-19.251360723137623,-16.13293345202692,-3.118427271110704,11.875,-1.0567550659179688,-8.095134019851685,-3.9239768385887146,2.1099642515182495,-0.006575345993041992,-7.001061677932739
FALSE,FALSE,non-alternating,62,62,Linda chanted a man a prayer,Linda chanted a prayer to a man,indef,3,shortIndefinite,4040,4,-30.445078583899885,-22.008221447002143,-8.436857136897743,15.083333333333334,0.8967666625976562,-8.127678871154785,-5.246293544769287,5.6722283363342285,-3.044327974319458,-5.3958035707473755
FALSE,FALSE,non-alternating,62,62,Michael chanted the woman wearing the hat a slogan,Michael chanted a slogan to the woman wearing the hat,indef,4,longDefinite,4041,55,-40.16567441402003,-35.132153551327065,-5.033520862692967,10.923076923076923,0.079925537109375,-12.579895615577698,-8.451470673084259,-9.35368013381958,-7.061424612998962,-8.475752830505371
FALSE,FALSE,non-alternating,62,62,Linda chanted a man who was from work a slogan,Linda chanted a slogan to a man who was from work,indef,4,longIndefinite,4042,6,-60.316380948526785,-46.74849284812808,-13.567888100398704,6.777777777777778,-0.23221206665039062,-9.87907063961029,-5.62519109249115,-8.834156274795532,-6.017166376113892,-5.1265363693237305
FALSE,FALSE,non-alternating,62,62,Bob chanted her a slogan,Bob chanted a slogan to her,indef,4,pronoun,4043,56,-33.628602987970226,-27.576703330036253,-6.051899657933973,23.923076923076923,0.7905654907226562,-2.1917471885681152,-0.7151103019714355,0.25054073333740234,-0.6231815814971924,-4.254278182983398
FALSE,FALSE,non-alternating,62,62,Mary chanted the man a slogan,Mary chanted a slogan to the man,indef,4,shortDefinite,4044,7,-30.851915349485353,-29.531788849039003,-1.3201265004463494,26.8,1.1922588348388672,-5.946396708488464,-3.0669806003570557,-0.003568887710571289,-4.20522677898407,-4.561179161071777
