iterationName,rt,response,setid,gameid,theme_type,recipient_id,verb_id,theme_id,DOsentence,PDsentence,frequency_rank,classification,stimulus_type,highValueMeans
mturk_sample,4199.515000000247,88,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,indef,shortDefinite,177,4,Alice telephoned the man some information,Alice telephoned some information to the man,77,alternating,main_judgement,DO
mturk_sample,3406,13,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,indef,longIndefinite,6,4,Alice returned a man who was wearing a hat a favor,Alice returned a favor to a man who was wearing a hat,6,non-alternating,main_judgement,PD
mturk_sample,5894.354999996722,61,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,pronoun,164,4,Linda allocated him some space,Linda allocated some space to him,64,alternating,main_judgement,DO
mturk_sample,2614,10,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,something,pronoun,9,5,John stated her something,John stated something to her,9,non-alternating,main_judgement,PD
mturk_sample,4119.109999999637,97,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,shortIndefinite,187,2,John lugged a woman the suitcase,John lugged the suitcase to a woman,87,alternating,main_judgement,PD
mturk_sample,2115,10,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,def,shortDefinite,13,1,Mary addressed the man the speech,Mary addressed the speech to the man,13,non-alternating,main_judgement,DO
mturk_sample,2355.759999998554,21,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,indef,longDefinite,190,4,Juan trucked the man from work some suitcases,Juan trucked some suitcases to the man from work,90,alternating,main_judgement,PD
mturk_sample,2416,11,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,def,shortIndefinite,16,2,Alice referred a woman the questions,Alice referred the questions to a woman,16,non-alternating,main_judgement,PD
mturk_sample,9542.41500000353,53,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,something,shortDefinite,167,5,Juan chucked the woman something,Juan chucked something to the woman,67,alternating,main_judgement,PD
mturk_sample,4779.230000000098,8,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,something,longIndefinite,193,5,Juan punted a man who was wearing a hat something,Juan punted something to a man who was wearing a hat,93,alternating,main_judgement,DO
mturk_sample,4767.450000003009,53,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,pronoun,197,1,Maria cabled him the news,Maria cabled the news to him,97,alternating,main_judgement,PD
mturk_sample,2852.599999998347,100,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,indef,pronoun,3,3,Mary reported him an idea,Mary reported an idea to him,3,non-alternating,main_judgement,PD
mturk_sample,8134.470000019064,98,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,shortDefinite,174,2,Bob smuggled the team the students,Bob smuggled the students to the team,74,alternating,main_judgement,PD
mturk_sample,4893.144999998214,52,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,indef,shortDefinite,6,4,Michael returned the woman a favor,Michael returned a favor to the woman,6,non-alternating,main_judgement,PD
mturk_sample,3460.175000000163,100,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,something,shortIndefinite,9,5,Maria stated a woman something,Maria stated something to a woman,9,non-alternating,main_judgement,PD
mturk_sample,8470.460000011371,74,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,shortIndefinite,177,3,Maria telephoned a man some news,Maria telephoned some news to a man,77,alternating,main_judgement,PD
mturk_sample,2304.2549999991315,82,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,longDefinite,13,2,Michael addressed the man wearing the hat the note,Michael addressed the note to the man wearing the hat,13,non-alternating,main_judgement,PD
mturk_sample,6471.764999998442,72,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,indef,longIndefinite,16,3,Michael referred a woman who was wearing a hat some queries,Michael referred some queries to a woman who was wearing a hat,16,non-alternating,main_judgement,PD
mturk_sample,3821.879999999539,90,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,something,longIndefinite,22,5,Michael demonstrated a man who was from work something,Michael demonstrated something to a man who was from work,22,non-alternating,main_judgement,PD
mturk_sample,12214.295000012498,35,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,something,longDefinite,180,5,John towed the woman from work something,John towed something to the woman from work,80,alternating,main_judgement,DO
mturk_sample,31613,12,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,indef,longDefinite,19,4,Linda expressed the woman who was wearing the hat a thought,Linda expressed a thought to the woman who was wearing the hat,19,non-alternating,main_judgement,PD
mturk_sample,2272,12,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,def,longDefinite,26,1,Linda declared the man from work her feelings,Linda declared her feelings to the man from work,26,non-alternating,main_judgement,DO
mturk_sample,3821.9449999996577,49,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,pronoun,26,1,Linda declared him her feelings,Linda declared her feelings to him,26,non-alternating,main_judgement,PD
mturk_sample,5886.830000003101,13,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,longIndefinite,184,1,Bob peddled a woman wearing a hat snake-oil,Bob peddled snake-oil to a woman wearing a hat,84,alternating,main_judgement,DO
mturk_sample,3474.2499999993015,23,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,shortDefinite,29,2,Juan displayed the woman the sculpture,Juan displayed the sculpture to the woman,29,non-alternating,main_judgement,DO
mturk_sample,3110.609999999695,91,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,indef,shortIndefinite,32,3,Linda transferred a woman a car,Linda transferred a car to a woman,32,non-alternating,main_judgement,DO
mturk_sample,1997.7499999986612,59,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,something,shortIndefinite,38,5,Maria whispered a man something,Maria whispered something to a man,38,non-alternating,main_judgement,DO
mturk_sample,9341.029999981401,14,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,pronoun,187,2,Bob lugged her the suitcase,Bob lugged the suitcase to her,87,alternating,main_judgement,PD
mturk_sample,4418.369999999413,8,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,longDefinite,42,2,Linda asserted the man from work her intentions,Linda asserted her intentions to the man from work,42,non-alternating,main_judgement,DO
mturk_sample,3086.1150000019115,81,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,indef,longIndefinite,45,3,Mary administered a woman who was wearing a hat an antidote,Mary administered an antidote to a woman who was wearing a hat,45,non-alternating,main_judgement,PD
mturk_sample,8086.654999991879,67,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,pronoun,193,4,Juan punted her a question,Juan punted a question to her,93,alternating,main_judgement,PD
mturk_sample,3741.985000000568,26,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,indef,pronoun,48,4,Linda credited him a miracle,Linda credited a miracle to him,48,non-alternating,main_judgement,DO
mturk_sample,2541.6150000019115,69,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,something,shortDefinite,51,5,Mary surrendered the man something,Mary surrendered something to the man,51,non-alternating,main_judgement,DO
mturk_sample,1993.7099999987986,29,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,shortDefinite,58,2,Alice barked the woman her reply,Alice barked her reply to the woman,58,non-alternating,main_judgement,PD
mturk_sample,6950.569999986328,45,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,something,shortDefinite,196,5,John radioed the woman something,John radioed something to the woman,96,alternating,main_judgement,DO
mturk_sample,2691.17499999993,89,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,indef,shortIndefinite,61,3,Mary denounced a man a law,Mary denounced a law to a man,61,non-alternating,main_judgement,DO
mturk_sample,4325.870000000577,99,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,,,,,,,,,catch2,correct
mturk_sample,5230.420000007143,9,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,shortIndefinite,200,1,Linda yielded a woman the floor,Linda yielded the floor to a woman,100,alternating,main_judgement,DO
mturk_sample,2311.2550000004703,22,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,something,longDefinite,64,5,Linda recited the woman who was wearing the hat something,Linda recited something to the woman who was wearing the hat,64,non-alternating,main_judgement,PD
mturk_sample,1284.910000002128,75,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,longIndefinite,68,1,Mary tweeted a man who was wearing a hat the remark,Mary tweeted the remark to a man who was wearing a hat,68,non-alternating,main_judgement,DO
mturk_sample,1894.0949999996228,33,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,pronoun,71,2,Mary furnished them the news,Mary furnished the news to them,71,non-alternating,main_judgement,DO
mturk_sample,8142.454999993788,94,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,longDefinite,3,3,Juan reported the man who was from work an idea,Juan reported an idea to the man who was from work,3,non-alternating,main_judgement,PD
mturk_sample,5656.22500000248,37,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,indef,pronoun,77,4,Michael narrated her an action,Michael narrated an action to her,77,non-alternating,main_judgement,PD
mturk_sample,1497.0199999989127,82,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,something,shortDefinite,80,5,Bob stuttered the woman something,Bob stuttered something to the woman,80,non-alternating,main_judgement,PD
mturk_sample,1825.3199999999488,87,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,shortIndefinite,84,1,Mary forfeited a man the house,Mary forfeited the house to a man,84,non-alternating,main_judgement,PD
mturk_sample,1296.4500000016415,26,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,indef,longDefinite,87,3,Maria screeched the man from work a reply,Maria screeched a reply to the man from work,87,non-alternating,main_judgement,PD
mturk_sample,1325.4099999975879,59,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,something,longDefinite,93,5,Linda croaked the woman wearing the hat something,Linda croaked something to the woman wearing the hat,93,non-alternating,main_judgement,DO
mturk_sample,1437.3899999990826,89,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,longIndefinite,97,1,Maria remitted a woman wearing a hat the earnings,Maria remitted the earnings to a woman wearing a hat,97,non-alternating,main_judgement,DO
mturk_sample,10934.470000007423,3,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,something,longDefinite,9,5,Linda stated the man wearing the hat something,Linda stated something to the man wearing the hat,9,non-alternating,main_judgement,DO
mturk_sample,936.1700000008568,31,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,def,pronoun,100,2,Juan drawled her the words,Juan drawled the words to her,100,non-alternating,main_judgement,PD
mturk_sample,3654.6549999984563,0,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,,,,,,,,,catch1,error
mturk_sample,5302.529999986291,99,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,longIndefinite,13,1,John addressed a woman who was from work the speech,John addressed the speech to a woman who was from work,13,non-alternating,main_judgement,PD
mturk_sample,3423.125000001164,,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,,,,,,,,,exit_survey,
mturk_sample,59622,79,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,def,longIndefinite,29,2,Mary displayed a man from work the sculpture,Mary displayed the sculpture to a man from work,29,non-alternating,main_judgement,DO
mturk_sample,714.4100000004983,,39,8005-5b8dc559-d06d-4777-be9c-9092375a2481,,,,,,,,,,
mturk_sample,4030.514999991283,94,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,pronoun,16,2,Linda referred him the questions,Linda referred the questions to him,16,non-alternating,main_judgement,PD
mturk_sample,4341,79,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,indef,pronoun,32,3,Maria transferred him a car,Maria transferred a car to him,32,non-alternating,main_judgement,PD
mturk_sample,2624,85,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,indef,shortDefinite,35,4,Mary communicated the man a point,Mary communicated a point to the man,35,non-alternating,main_judgement,DO
mturk_sample,5414.554999995744,89,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,shortDefinite,19,3,Alice expressed the woman a sentiment,Alice expressed a sentiment to the woman,19,non-alternating,main_judgement,PD
mturk_sample,2532,85,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,def,shortIndefinite,45,2,Mary administered a woman the test,Mary administered the test to a woman,45,non-alternating,main_judgement,PD
mturk_sample,2736,85,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,indef,longDefinite,48,4,Mary credited the woman from work a miracle,Mary credited a miracle to the woman from work,48,non-alternating,main_judgement,PD
mturk_sample,5446.1799999990035,11,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,shortIndefinite,22,4,Linda demonstrated a man a move,Linda demonstrated a move to a man,22,non-alternating,main_judgement,DO
mturk_sample,4238.604999991367,94,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,shortIndefinite,29,1,Alice displayed a man the book,Alice displayed the book to a man,29,non-alternating,main_judgement,PD
mturk_sample,5430.050000024494,99,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,longDefinite,32,3,Michael transferred the woman who was from work a car,Michael transferred a car to the woman who was from work,32,non-alternating,main_judgement,PD
mturk_sample,6407.115000009071,5,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,longIndefinite,35,4,Linda communicated a woman from work a point,Linda communicated a point to a woman from work,35,non-alternating,main_judgement,DO
mturk_sample,4510.145000007469,93,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,something,pronoun,38,5,Michael whispered her something,Michael whispered something to her,38,non-alternating,main_judgement,PD
mturk_sample,5038.404999999329,96,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,shortDefinite,42,1,Maria asserted the man her feelings,Maria asserted her feelings to the man,42,non-alternating,main_judgement,PD
mturk_sample,7445.420000003651,40,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,shortDefinite,48,3,Maria credited the man some successes,Maria credited some successes to the man,48,non-alternating,main_judgement,DO
mturk_sample,3678.364999999758,93,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,shortIndefinite,51,4,John surrendered a woman some guns,John surrendered some guns to a woman,51,non-alternating,main_judgement,PD
mturk_sample,4646.685000014259,98,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,longDefinite,55,1,Linda groaned the man wearing the hat her discomfort,Linda groaned her discomfort to the man wearing the hat,55,non-alternating,main_judgement,PD
mturk_sample,5782.200000016019,4,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,longIndefinite,58,2,Mary barked a man from work her reply,Mary barked her reply to a man from work,58,non-alternating,main_judgement,DO
mturk_sample,5062.304999999469,100,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,,,,,,,,,catch2,correct
mturk_sample,7158.504999999423,97,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,longIndefinite,64,4,Juan recited a man from work a poem,Juan recited a poem to a man from work,64,non-alternating,main_judgement,PD
mturk_sample,4118.6800000141375,7,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,something,pronoun,67,5,Bob dispatched them something,Bob dispatched something to them,67,non-alternating,main_judgement,DO
mturk_sample,5270.170000003418,15,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,shortDefinite,71,1,Michael furnished the team the supplies,Michael furnished the supplies to the team,71,non-alternating,main_judgement,DO
mturk_sample,4334.590000013122,97,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,def,shortIndefinite,74,2,Juan wailed a man the name,Juan wailed the name to a man,74,non-alternating,main_judgement,PD
mturk_sample,4662.52500002156,84,37,4501-c708f899-5110-4c5b-896e-85b07781b3e7,indef,longDefinite,77,4,Juan narrated the man wearing the hat an action,Juan narrated an action to the man wearing the hat,77,non-alternating,main_judgement,DO
mturk_sample,81164,86,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,something,longIndefinite,51,5,John surrendered a man from work something,John surrendered something to a man from work,51,non-alternating,main_judgement,DO
mturk_sample,3821,85,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,def,pronoun,55,1,Maria groaned him her discomfort,Maria groaned her discomfort to him,55,non-alternating,main_judgement,PD
mturk_sample,2718,84,38,2929-e26a2b77-d94f-483f-b875-ff2c62d34ac1,indef,pronoun,61,3,Alice denounced him a law,Alice denounced a law to him,61,non-alternating,main_judgement,PD
