takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set,bert_ratio,BehavDOpreference,ngram_ratio,lstm_ratio,gpt2_ratio,gpt2-large_ratio,lstm-large_ratio
FALSE,FALSE,non-alternating,57,57,Alice roared him some directions,Alice roared some directions to him,indef,4,pronoun,3918,29,-20.511717981658876,44.8,2.495901107788086,0.4515836834907532,1.9459128379821777,-3.1805245876312256,0.9392896890640259
FALSE,FALSE,non-alternating,57,57,Linda roared the man some directions,Linda roared some directions to the man,indef,4,shortDefinite,3919,79,-10.071595898014493,34.18181818181818,-0.2176361083984375,-0.7430545091629028,-2.608659505844116,-3.7738219499588013,-3.098460078239441
FALSE,FALSE,non-alternating,57,57,Michael roared a woman some directions,Michael roared some directions to a woman,indef,4,shortIndefinite,3920,30,-9.760563190211542,19.5,-0.47448158264160156,-0.7043775320053101,-0.10894131660461426,-2.0225541591644287,-3.034179925918579
FALSE,FALSE,non-alternating,57,57,Bob roared the woman who was from work something,Bob roared something to the woman who was from work,something,5,longDefinite,3921,81,-12.147267518565059,4.833333333333333,-0.156005859375,1.9427016973495483,-7.886431336402893,-11.225080013275146,-9.923303604125977
FALSE,FALSE,non-alternating,57,57,Maria roared a man wearing a hat something,Maria roared something to a man wearing a hat,something,5,longIndefinite,3922,31,-17.76296553260181,7.333333333333333,-0.061279296875,-1.8877823948860168,-6.165016829967499,-4.03948849439621,-13.34613174200058
FALSE,FALSE,non-alternating,57,57,Bob roared her something,Bob roared something to her,something,5,pronoun,3923,82,-5.6940386480418965,15.222222222222221,0.4657630920410156,-1.7306188344955444,-2.605417490005493,-2.492523670196533,-4.456876873970032
FALSE,FALSE,non-alternating,57,57,Mary roared the man something,Mary roared something to the man,something,5,shortDefinite,3924,32,-7.5304832853144035,5.3,-0.07705497741699219,-1.2031344175338745,-5.590927839279175,-7.523970425128937,-5.704041481018066
FALSE,FALSE,non-alternating,57,57,Alice roared a man something,Alice roared something to a man,something,5,shortIndefinite,3925,83,-7.653072334127501,9.076923076923077,0.17754173278808594,-0.4256770610809326,-5.15806245803833,-5.907163858413696,-6.111616611480713
FALSE,FALSE,non-alternating,58,58,Juan barked the man from work the instructions,Juan barked the instructions to the man from work,def,1,longDefinite,3926,34,-23.580680004379246,29.384615384615383,-0.03644561767578125,-0.490362286567688,-7.631013035774231,-9.020905613899231,-14.863028049468994
FALSE,FALSE,non-alternating,58,58,Alice barked a woman from work the instructions,Alice barked the instructions to a woman from work,def,1,longIndefinite,3927,84,-31.0379382391111,11.6,-0.23427963256835938,-3.2143568992614746,-7.277817249298096,-10.17356276512146,-17.206862688064575
FALSE,FALSE,non-alternating,58,58,John barked her the instructions,John barked the instructions to her,def,1,pronoun,3928,35,-9.664499636157416,27.0,0.7430667877197266,-1.459416389465332,-1.3628921508789062,0.36338913440704346,-3.5390467643737793
FALSE,FALSE,non-alternating,58,58,John barked the man the instructions,John barked the instructions to the man,def,1,shortDefinite,3929,85,-5.7668890513596125,29.0,0.11850166320800781,-1.783132553100586,-3.5086894035339355,-3.7863951921463013,-10.977538824081421
FALSE,FALSE,non-alternating,58,58,Alice barked a man the instructions,Alice barked the instructions to a man,def,1,shortIndefinite,3930,36,-16.485509074060246,15.166666666666666,0.2403564453125,-4.1154704093933105,-4.3767335414886475,-1.2780067920684814,-19.07157254219055
TRUE,FALSE,non-alternating,58,58,Linda barked the man wearing the hat her reply,Linda barked her reply to the man wearing the hat,def,2,longDefinite,3931,87,-20.895194643606374,13.0,-0.9145889282226562,-4.1603885889053345,-16.450448989868164,-14.83073353767395,-38.16545915603638
TRUE,FALSE,non-alternating,58,58,Mary barked a man from work her reply,Mary barked her reply to a man from work,def,2,longIndefinite,3932,37,-27.807868273637723,24.818181818181817,-0.6362037658691406,-6.069065451622009,-11.551048517227173,-9.27698302268982,-6.821054697036743
TRUE,FALSE,non-alternating,58,58,Alice barked him her reply,Alice barked her reply to him,def,2,pronoun,3933,88,-16.55259187988122,12.4,2.06597900390625,-1.904443621635437,-4.62960147857666,-4.541689395904541,-7.344637155532837
TRUE,FALSE,non-alternating,58,58,Alice barked the woman her reply,Alice barked her reply to the woman,def,2,shortDefinite,3934,39,-11.94123541272711,17.555555555555557,0.4337959289550781,-0.5701870918273926,-7.414178729057312,-8.157095313072205,-0.7012391090393066
TRUE,FALSE,non-alternating,58,58,Maria barked a man her reply,Maria barked her reply to a man,def,2,shortIndefinite,3935,89,-13.259445928561036,12.6,-0.6703414916992188,-2.9185651540756226,-8.519272327423096,-5.645268440246582,-8.954753875732422
FALSE,FALSE,non-alternating,58,58,Juan barked the man wearing the hat an order,Juan barked an order to the man wearing the hat,indef,3,longDefinite,3936,40,-7.931311564869247,18.1,-1.0519828796386719,-0.7430433034896851,-9.078313052654266,-10.261275231838226,-18.306222677230835
FALSE,FALSE,non-alternating,58,58,Linda barked a man who was wearing a hat an order,Linda barked an order to a man who was wearing a hat,indef,3,longIndefinite,3937,90,-14.419606493000174,1.5555555555555556,-1.881591796875,-2.9105634689331055,-10.888215988874435,-12.33911044895649,-22.41587597131729
FALSE,FALSE,non-alternating,58,58,John barked her an order,John barked an order to her,indef,3,pronoun,3938,41,-5.531383692228701,34.46153846153846,0.6652317047119141,-2.2668163776397705,-0.6737419366836548,0.7157378792762756,0.36775994300842285
FALSE,FALSE,non-alternating,58,58,Linda barked the man an order,Linda barked an order to the man,indef,3,shortDefinite,3939,92,-0.992996168875834,24.076923076923077,-0.85150146484375,-1.826470136642456,-4.614927411079407,-5.271724581718445,-5.535923957824707
FALSE,FALSE,non-alternating,58,58,Juan barked a man an order,Juan barked an order to a man,indef,3,shortIndefinite,3940,42,-10.58255449659191,16.545454545454547,-0.5342483520507812,-1.7816232442855835,-4.477088928222656,-2.9407638907432556,-0.5527338981628418
FALSE,FALSE,non-alternating,58,58,John barked the man from work some directions,John barked some directions to the man from work,indef,4,longDefinite,3941,93,-22.8915256136097,16.2,-0.22824478149414062,-0.7521570920944214,-4.427540421485901,-6.477399587631226,-14.272006452083588
FALSE,FALSE,non-alternating,58,58,Alice barked a man wearing a hat some directions,Alice barked some directions to a man wearing a hat,indef,4,longIndefinite,3942,44,-19.105050157639198,5.230769230769231,-0.7321929931640625,-0.5519564747810364,-13.31461614370346,-9.68841415643692,-19.39709448814392
FALSE,FALSE,non-alternating,58,58,Juan barked her some directions,Juan barked some directions to her,indef,4,pronoun,3943,94,-5.163944757310674,5.625,1.2938957214355469,-0.7068585157394409,-1.0311942100524902,-1.1797417402267456,-0.2506042718887329
FALSE,FALSE,non-alternating,58,58,Bob barked the man some directions,Bob barked some directions to the man,indef,4,shortDefinite,3944,45,-2.0867711822502315,19.384615384615383,-0.21763229370117188,-1.0520594120025635,-1.9196919202804565,-4.345897078514099,-10.612789154052734
FALSE,FALSE,non-alternating,58,58,Michael barked a man some directions,Michael barked some directions to a man,indef,4,shortIndefinite,3945,95,-8.686574143590406,9.285714285714286,-0.1847076416015625,0.3097141981124878,-2.2578909397125244,-3.0481927394866943,-0.8748528957366943
FALSE,FALSE,non-alternating,58,58,Juan barked the woman who was from work something,Juan barked something to the woman who was from work,something,5,longDefinite,3946,46,-16.672103851276916,7.333333333333333,-0.156005859375,2.7063316106796265,-8.827394247055054,-12.89245855808258,-4.049727439880371
FALSE,FALSE,non-alternating,58,58,Maria barked a woman wearing a hat something,Maria barked something to a woman wearing a hat,something,5,longIndefinite,3947,97,-23.37626300312695,20.9,0.0518035888671875,-1.006364345550537,-7.921143472194672,-5.890223264694214,-13.89322578907013
FALSE,FALSE,non-alternating,58,58,Bob barked her something,Bob barked something to her,something,5,pronoun,3948,47,-7.31020312855253,22.88888888888889,0.4657630920410156,-1.7306188344955444,-2.7477495670318604,-3.6261134147644043,-4.241095066070557
FALSE,FALSE,non-alternating,58,58,Juan barked the man something,Juan barked something to the man,something,5,shortDefinite,3949,98,-4.934279344219249,22.444444444444443,-0.07705497741699219,0.73533034324646,-7.169718027114868,-5.690192103385925,-4.532485485076904
FALSE,FALSE,non-alternating,58,58,Michael barked a man something,Michael barked something to a man,something,5,shortIndefinite,3950,49,-14.221354649576824,7.166666666666667,0.17754173278808594,0.6738274097442627,-6.62346887588501,-6.457853317260742,1.6060447692871094
FALSE,FALSE,non-alternating,59,59,Alice recounted the woman wearing the hat the story,Alice recounted the story to the woman wearing the hat,def,1,longDefinite,3951,99,-2.8611062886193395,7.0,-3.3226394653320312,-7.910408973693848,-9.398548007011414,-12.19555675983429,-16.95046478509903
FALSE,FALSE,non-alternating,59,59,Bob recounted a man who was from work the story,Bob recounted the story to a man who was from work,def,1,longIndefinite,3952,50,-19.809325094567612,4.333333333333333,-3.6539878845214844,-4.487458229064941,-9.644711256027222,-10.478657960891724,-12.512227773666382
FALSE,FALSE,non-alternating,59,59,Mary recounted him the story,Mary recounted the story to him,def,1,pronoun,3953,0,-6.6046933272155,27.333333333333332,-2.0217857360839844,-1.7026948928833008,-3.743032932281494,-5.306603789329529,-8.289601683616638
FALSE,FALSE,non-alternating,59,59,Michael recounted the man the story,Michael recounted the story to the man,def,1,shortDefinite,3954,51,-5.929391540237702,6.181818181818182,-1.8331871032714844,-3.2540485858917236,-3.9494969844818115,-8.266104459762573,-9.090657472610474
FALSE,FALSE,non-alternating,59,59,Alice recounted a woman the story,Alice recounted the story to a woman,def,1,shortIndefinite,3955,2,-14.191271918825805,10.727272727272727,-3.477987289428711,-5.830503225326538,-6.799993634223938,-8.093968272209167,-17.72996062040329
FALSE,FALSE,non-alternating,59,59,Linda recounted the woman wearing the hat the tale,Linda recounted the tale to the woman wearing the hat,def,2,longDefinite,3956,52,-5.198494869982824,6.923076923076923,0.2409210205078125,-8.072232842445374,-9.5529066324234,-11.90422385931015,-18.199929118156433
FALSE,FALSE,non-alternating,59,59,Alice recounted a man from work the tale,Alice recounted the tale to a man from work,def,2,longIndefinite,3957,3,-19.430525581818074,7.571428571428571,0.5970535278320312,-5.584092140197754,-14.068403124809265,-11.574372291564941,-20.525530219078064
FALSE,FALSE,non-alternating,59,59,Juan recounted her the tale,Juan recounted the tale to her,def,2,pronoun,3958,53,-9.878397258464247,21.692307692307693,0.9768505096435547,-2.8158440589904785,-1.6921136379241943,-5.437137246131897,-5.76016902923584
FALSE,FALSE,non-alternating,59,59,Maria recounted the man the tale,Maria recounted the tale to the man,def,2,shortDefinite,3959,4,-6.99083225033246,13.076923076923077,1.7303733825683594,-4.976500034332275,-5.149492502212524,-11.049702048301697,-12.166404962539673
FALSE,FALSE,non-alternating,59,59,Michael recounted a woman the tale,Michael recounted the tale to a woman,def,2,shortIndefinite,3960,55,-18.217113389866427,12.153846153846153,0.08246040344238281,-7.435685634613037,-7.181877613067627,-10.067524909973145,-15.64223837852478
FALSE,FALSE,non-alternating,59,59,Juan recounted the woman who was from work some news,Juan recounted some news to the woman who was from work,indef,3,longDefinite,3961,5,-10.12905445531942,9.181818181818182,0.8723716735839844,-5.092257499694824,-6.466685056686401,-8.306274056434631,-13.4480801820755
FALSE,FALSE,non-alternating,59,59,Michael recounted a woman wearing a hat some news,Michael recounted some news to a woman wearing a hat,indef,3,longIndefinite,3962,56,-3.4101551272906363,12.307692307692308,0.8448505401611328,-3.864461064338684,-8.52059417963028,-9.190316438674927,-4.792690992355347
FALSE,FALSE,non-alternating,59,59,John recounted her some news,John recounted some news to her,indef,3,pronoun,3963,7,-2.4234095280990005,22.6,2.200878143310547,-4.279995322227478,-0.809730052947998,-4.62809157371521,-6.309314966201782
FALSE,FALSE,non-alternating,59,59,Michael recounted the man some news,Michael recounted some news to the man,indef,3,shortDefinite,3964,57,1.862827911041677,22.555555555555557,1.7405967712402344,-2.286673903465271,-1.2209467887878418,-4.380616903305054,-2.5064690113067627
FALSE,FALSE,non-alternating,59,59,Michael recounted a man some news,Michael recounted some news to a man,indef,3,shortIndefinite,3965,8,-7.037498859222978,16.4,1.2792472839355469,-1.4541873931884766,-2.200009822845459,-4.7324583530426025,-6.993743658065796
FALSE,FALSE,non-alternating,59,59,John recounted the woman wearing the hat some information,John recounted some information to the woman wearing the hat,indef,4,longDefinite,3966,58,-5.0943928774795495,14.6,0.07387542724609375,-7.841987252235413,-9.78241914510727,-7.172181129455566,-15.785672426223755
FALSE,FALSE,non-alternating,59,59,Maria recounted a woman from work some information,Maria recounted some information to a woman from work,indef,4,longIndefinite,3967,9,-14.496442376170307,17.6,0.4604530334472656,-6.7566187381744385,-9.150798559188843,-6.954801559448242,-11.373900413513184
FALSE,FALSE,non-alternating,59,59,Michael recounted her some information,Michael recounted some information to her,indef,4,pronoun,3968,60,-4.277106655878015,36.27272727272727,2.436983108520508,-3.493772029876709,-1.895644187927246,-3.4618778228759766,-3.2440268993377686
FALSE,FALSE,non-alternating,59,59,Michael recounted the man some information,Michael recounted some information to the man,indef,4,shortDefinite,3969,10,-0.6355354988481849,19.454545454545453,1.0698699951171875,-2.403318405151367,-3.5799195766448975,-4.810716152191162,-7.2064125537872314
FALSE,FALSE,non-alternating,59,59,Michael recounted a man some information,Michael recounted some information to a man,indef,4,shortIndefinite,3970,61,-12.252682069549337,9.0,0.6244125366210938,-1.9627351760864258,-5.246450424194336,-4.499832391738892,-8.711522579193115
FALSE,FALSE,non-alternating,59,59,Michael recounted the woman who was from work something,Michael recounted something to the woman who was from work,something,5,longDefinite,3971,12,-6.965044393436983,8.714285714285714,1.98773193359375,-3.079835534095764,-4.674700736999512,-7.076022505760193,0.07583332061767578
FALSE,FALSE,non-alternating,59,59,Alice recounted a man wearing a hat something,Alice recounted something to a man wearing a hat,something,5,longIndefinite,3972,62,-8.291649052407593,11.11111111111111,1.8130321502685547,-4.365613877773285,-4.27233499288559,-4.652891635894775,-8.04513269662857
